Sexo;Edad;Nivel de formación alcanzado;Periodo;Total
Ambos sexos;De 20 a 24 años;Educación superior;2020T4;122,2
Ambos sexos;De 20 a 24 años;Educación superior;2020T3;135,8
Ambos sexos;De 20 a 24 años;Educación superior;2020T2;102,2
Ambos sexos;De 20 a 24 años;Educación superior;2020T1;81,8
Ambos sexos;De 20 a 24 años;Educación superior;2019T4;82,3
Ambos sexos;De 20 a 24 años;Educación superior;2019T3;103,4
Ambos sexos;De 20 a 24 años;Educación superior;2019T2;67
Ambos sexos;De 20 a 24 años;Educación superior;2019T1;77,4
Ambos sexos;De 20 a 24 años;Educación superior;2018T4;90,8
Ambos sexos;De 20 a 24 años;Educación superior;2018T3;86,4
Ambos sexos;De 20 a 24 años;Educación superior;2018T2;63,5
Ambos sexos;De 20 a 24 años;Educación superior;2018T1;68,9
Ambos sexos;De 20 a 24 años;Educación superior;2017T4;85,8
Ambos sexos;De 20 a 24 años;Educación superior;2017T3;103
Ambos sexos;De 20 a 24 años;Educación superior;2017T2;87
Ambos sexos;De 20 a 24 años;Educación superior;2017T1;92,9
Ambos sexos;De 20 a 24 años;Educación superior;2016T4;117,4
Ambos sexos;De 20 a 24 años;Educación superior;2016T3;118,2
Ambos sexos;De 20 a 24 años;Educación superior;2016T2;93,3
Ambos sexos;De 20 a 24 años;Educación superior;2016T1;98,4
Ambos sexos;De 20 a 24 años;Educación superior;2015T4;115
Ambos sexos;De 20 a 24 años;Educación superior;2015T3;129,4
Ambos sexos;De 20 a 24 años;Educación superior;2015T2;114,7
Ambos sexos;De 20 a 24 años;Educación superior;2015T1;108,5
Ambos sexos;De 20 a 24 años;Educación superior;2014T4;123,5
Ambos sexos;De 20 a 24 años;Educación superior;2014T3;149,1
Ambos sexos;De 20 a 24 años;Educación superior;2014T2;112,1
Ambos sexos;De 20 a 24 años;Educación superior;2014T1;128,7
Ambos sexos;De 25 a 29 años;Total;2025T1;339,9
Ambos sexos;De 25 a 29 años;Total;2024T4;324,4
Ambos sexos;De 25 a 29 años;Total;2024T3;346
Ambos sexos;De 25 a 29 años;Total;2024T2;315,6
Ambos sexos;De 25 a 29 años;Total;2024T1;353,9
Ambos sexos;De 25 a 29 años;Total;2023T4;348,1
Ambos sexos;De 25 a 29 años;Total;2023T3;339,2
Ambos sexos;De 25 a 29 años;Total;2023T2;313,6
Ambos sexos;De 25 a 29 años;Total;2023T1;371,3
Ambos sexos;De 25 a 29 años;Total;2022T4;365,6
Ambos sexos;De 25 a 29 años;Total;2022T3;362,2
Ambos sexos;De 25 a 29 años;Total;2022T2;304,9
Ambos sexos;De 25 a 29 años;Total;2022T1;389,8
Ambos sexos;De 25 a 29 años;Total;2021T4;400,4
Ambos sexos;De 25 a 29 años;Total;2021T3;449,7
Ambos sexos;De 25 a 29 años;Total;2021T2;473,1
Ambos sexos;De 25 a 29 años;Total;2021T1;511,4
Ambos sexos;De 25 a 29 años;Total;2020T4;501,5
Ambos sexos;De 25 a 29 años;Total;2020T3;514,6
Ambos sexos;De 25 a 29 años;Total;2020T2;467,1
Ambos sexos;De 25 a 29 años;Total;2020T1;412,1
Ambos sexos;De 25 a 29 años;Total;2019T4;403,8
Ambos sexos;De 25 a 29 años;Total;2019T3;395,2
Ambos sexos;De 25 a 29 años;Total;2019T2;389,6
Ambos sexos;De 25 a 29 años;Total;2019T1;406,1
Ambos sexos;De 25 a 29 años;Total;2018T4;399,5
Ambos sexos;De 25 a 29 años;Total;2018T3;405,7
Ambos sexos;De 25 a 29 años;Total;2018T2;433,1
Ambos sexos;De 25 a 29 años;Total;2018T1;472,5
Ambos sexos;De 25 a 29 años;Total;2017T4;456,2
Ambos sexos;De 25 a 29 años;Total;2017T3;476,6
Ambos sexos;De 25 a 29 años;Total;2017T2;485,8
Ambos sexos;De 25 a 29 años;Total;2017T1;520,9
Ambos sexos;De 25 a 29 años;Total;2016T4;510,7
Ambos sexos;De 25 a 29 años;Total;2016T3;515
Ambos sexos;De 25 a 29 años;Total;2016T2;556,8
Ambos sexos;De 25 a 29 años;Total;2016T1;609,1
Ambos sexos;De 25 a 29 años;Total;2015T4;599,2
Ambos sexos;De 25 a 29 años;Total;2015T3;611,3
Ambos sexos;De 25 a 29 años;Total;2015T2;628,2
Ambos sexos;De 25 a 29 años;Total;2015T1;678,2
Ambos sexos;De 25 a 29 años;Total;2014T4;681,9
Ambos sexos;De 25 a 29 años;Total;2014T3;665,4
Ambos sexos;De 25 a 29 años;Total;2014T2;700,1
Ambos sexos;De 25 a 29 años;Total;2014T1;768
Ambos sexos;De 25 a 29 años;Analfabetos;2025T1;..
Ambos sexos;De 25 a 29 años;Analfabetos;2024T4;..
Ambos sexos;De 25 a 29 años;Analfabetos;2024T3;..
Ambos sexos;De 25 a 29 años;Analfabetos;2024T2;0,5
Ambos sexos;De 25 a 29 años;Analfabetos;2024T1;..
Ambos sexos;De 25 a 29 años;Analfabetos;2023T4;..
Ambos sexos;De 25 a 29 años;Analfabetos;2023T3;0,8
Ambos sexos;De 25 a 29 años;Analfabetos;2023T2;0,6
Ambos sexos;De 25 a 29 años;Analfabetos;2023T1;..
Ambos sexos;De 25 a 29 años;Analfabetos;2022T4;..
Ambos sexos;De 25 a 29 años;Analfabetos;2022T3;..
Ambos sexos;De 25 a 29 años;Analfabetos;2022T2;..
Ambos sexos;De 25 a 29 años;Analfabetos;2022T1;1,6
Ambos sexos;De 25 a 29 años;Analfabetos;2021T4;..
Ambos sexos;De 25 a 29 años;Analfabetos;2021T3;..
Ambos sexos;De 25 a 29 años;Analfabetos;2021T2;0,4
Ambos sexos;De 25 a 29 años;Analfabetos;2021T1;..
Ambos sexos;De 25 a 29 años;Analfabetos;2020T4;0,5
Ambos sexos;De 25 a 29 años;Analfabetos;2020T3;0
Ambos sexos;De 25 a 29 años;Analfabetos;2020T2;0,4
Ambos sexos;De 25 a 29 años;Analfabetos;2020T1;1,4
Ambos sexos;De 25 a 29 años;Analfabetos;2019T4;1,4
Ambos sexos;De 25 a 29 años;Analfabetos;2019T3;0
Ambos sexos;De 25 a 29 años;Analfabetos;2019T2;0
Ambos sexos;De 25 a 29 años;Analfabetos;2019T1;0
Ambos sexos;De 25 a 29 años;Analfabetos;2018T4;0,6
Ambos sexos;De 25 a 29 años;Analfabetos;2018T3;1
Ambos sexos;De 25 a 29 años;Analfabetos;2018T2;2,2
Ambos sexos;De 25 a 29 años;Analfabetos;2018T1;1
Ambos sexos;De 25 a 29 años;Analfabetos;2017T4;0,6
Ambos sexos;De 25 a 29 años;Analfabetos;2017T3;1,4
Ambos sexos;De 25 a 29 años;Analfabetos;2017T2;2
Ambos sexos;De 25 a 29 años;Analfabetos;2017T1;1,6
Ambos sexos;De 25 a 29 años;Analfabetos;2016T4;1,1
Ambos sexos;De 25 a 29 años;Analfabetos;2016T3;1,3
Ambos sexos;De 25 a 29 años;Analfabetos;2016T2;1,7
Ambos sexos;De 25 a 29 años;Analfabetos;2016T1;3,1
Ambos sexos;De 25 a 29 años;Analfabetos;2015T4;2
Ambos sexos;De 25 a 29 años;Analfabetos;2015T3;2,7
Ambos sexos;De 25 a 29 años;Analfabetos;2015T2;1,6
Ambos sexos;De 25 a 29 años;Analfabetos;2015T1;3,5
Ambos sexos;De 25 a 29 años;Analfabetos;2014T4;2
Ambos sexos;De 25 a 29 años;Analfabetos;2014T3;0,7
Ambos sexos;De 25 a 29 años;Analfabetos;2014T2;0,3
Ambos sexos;De 25 a 29 años;Analfabetos;2014T1;3,2
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2025T1;1,4
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2024T4;2
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2024T3;1,6
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2024T2;3,3
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2024T1;2,7
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2023T4;1,4
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2023T3;0,7
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2023T2;0,1
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2023T1;0,8
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2022T4;0,8
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2022T3;2
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2022T2;2,3
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2022T1;4,3
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2021T4;4,2
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2021T3;1,4
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2021T2;0,8
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2021T1;3,1
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2020T4;3,2
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2020T3;5,3
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2020T2;3,4
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2020T1;0,2
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2019T4;0,2
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2019T3;3,7
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2019T2;3,2
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2019T1;2,4
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2018T4;3,5
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2018T3;4,1
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2018T2;6
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2018T1;5,2
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2017T4;5,1
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2017T3;3,7
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2017T2;2,7
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2017T1;5,8
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2016T4;3,6
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2016T3;3,3
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2016T2;4,7
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2016T1;6,4
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2015T4;6,2
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2015T3;6
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2015T2;6,3
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2015T1;7,3
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2014T4;4,4
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2014T3;8,5
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2014T2;9,7
Ambos sexos;De 25 a 29 años;Estudios primarios incompletos;2014T1;8,7
Ambos sexos;De 25 a 29 años;Educación primaria;2025T1;14,1
Ambos sexos;De 25 a 29 años;Educación primaria;2024T4;22,7
Ambos sexos;De 25 a 29 años;Educación primaria;2024T3;22,8
Ambos sexos;De 25 a 29 años;Educación primaria;2024T2;17,9
Ambos sexos;De 25 a 29 años;Educación primaria;2024T1;20,7
Ambos sexos;De 25 a 29 años;Educación primaria;2023T4;18,1
Ambos sexos;De 25 a 29 años;Educación primaria;2023T3;18,1
Ambos sexos;De 25 a 29 años;Educación primaria;2023T2;21,8
Ambos sexos;De 25 a 29 años;Educación primaria;2023T1;24,6
Ambos sexos;De 25 a 29 años;Educación primaria;2022T4;23,7
Ambos sexos;De 25 a 29 años;Educación primaria;2022T3;21
Ambos sexos;De 25 a 29 años;Educación primaria;2022T2;24
Ambos sexos;De 25 a 29 años;Educación primaria;2022T1;22,4
Ambos sexos;De 25 a 29 años;Educación primaria;2021T4;26,3
Ambos sexos;De 25 a 29 años;Educación primaria;2021T3;35,9
Ambos sexos;De 25 a 29 años;Educación primaria;2021T2;32,2
Ambos sexos;De 25 a 29 años;Educación primaria;2021T1;27,5
Ambos sexos;De 25 a 29 años;Educación primaria;2020T4;26,6
Ambos sexos;De 25 a 29 años;Educación primaria;2020T3;25,9
Ambos sexos;De 25 a 29 años;Educación primaria;2020T2;29,9
Ambos sexos;De 25 a 29 años;Educación primaria;2020T1;29,8
Ambos sexos;De 25 a 29 años;Educación primaria;2019T4;27,7
Ambos sexos;De 25 a 29 años;Educación primaria;2019T3;25,4
Ambos sexos;De 25 a 29 años;Educación primaria;2019T2;29,7
Ambos sexos;De 25 a 29 años;Educación primaria;2019T1;33,5
Ambos sexos;De 25 a 29 años;Educación primaria;2018T4;24,3
Ambos sexos;De 25 a 29 años;Educación primaria;2018T3;30,8
Ambos sexos;De 25 a 29 años;Educación primaria;2018T2;33,9
Ambos sexos;De 25 a 29 años;Educación primaria;2018T1;34
Ambos sexos;De 25 a 29 años;Educación primaria;2017T4;38,8
Ambos sexos;De 25 a 29 años;Educación primaria;2017T3;46,9
Ambos sexos;De 25 a 29 años;Educación primaria;2017T2;46,3
Ambos sexos;De 25 a 29 años;Educación primaria;2017T1;48,6
Ambos sexos;De 25 a 29 años;Educación primaria;2016T4;46,4
Ambos sexos;De 25 a 29 años;Educación primaria;2016T3;47,8
Ambos sexos;De 25 a 29 años;Educación primaria;2016T2;56,6
Ambos sexos;De 25 a 29 años;Educación primaria;2016T1;63,1
Ambos sexos;De 25 a 29 años;Educación primaria;2015T4;61,6
Ambos sexos;De 25 a 29 años;Educación primaria;2015T3;64,3
Ambos sexos;De 25 a 29 años;Educación primaria;2015T2;70,4
Ambos sexos;De 25 a 29 años;Educación primaria;2015T1;70,6
Ambos sexos;De 25 a 29 años;Educación primaria;2014T4;64,1
Ambos sexos;De 25 a 29 años;Educación primaria;2014T3;56,8
Ambos sexos;De 25 a 29 años;Educación primaria;2014T2;77
Ambos sexos;De 25 a 29 años;Educación primaria;2014T1;65,4
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2025T1;96,1
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2024T4;91,8
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2024T3;94,3
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2024T2;90,1
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2024T1;94
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2023T4;89,6
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2023T3;91,7
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2023T2;96,6
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2023T1;112,8
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2022T4;98,1
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2022T3;93,9
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2022T2;80
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2022T1;112,9
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2021T4;116,2
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2021T3;132,8
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2021T2;130,7
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2021T1;152,8
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2020T4;143,6
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2020T3;138,2
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2020T2;130,3
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2020T1;119,4
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2019T4;130,6
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2019T3;117,1
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2019T2;115,5
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2019T1;127,4
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2018T4;131,4
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2018T3;121
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2018T2;140,6
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2018T1;163,9
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2017T4;154,6
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2017T3;152,7
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2017T2;176
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2017T1;193,1
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2016T4;173,3
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2016T3;169,1
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2016T2;198,8
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2016T1;210,6
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2015T4;212
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2015T3;208,5
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2015T2;226,8
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2015T1;248
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2014T4;241,4
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2014T3;234,3
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2014T2;248,4
Ambos sexos;De 25 a 29 años;Primera etapa de Educación Secundaria y similar;2014T1;270,7
Ambos sexos;De 25 a 29 años;Segunda etapa de educación secundaria, con orientación general;2025T1;51,4
Ambos sexos;De 25 a 29 años;Segunda etapa de educación secundaria, con orientación general;2024T4;44,2
Ambos sexos;De 25 a 29 años;Segunda etapa de educación secundaria, con orientación general;2024T3;47,2
Ambos sexos;De 25 a 29 años;Segunda etapa de educación secundaria, con orientación general;2024T2;43,7
Ambos sexos;De 25 a 29 años;Segunda etapa de educación secundaria, con orientación general;2024T1;53,4
