Sexo;Edad;Estado civil;Periodo;Total
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2008T4;44,6
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2008T3;33,1
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2008T2;31,3
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2008T1;27
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2007T4;24,2
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2007T3;22,1
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2007T2;19,5
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2007T1;20,5
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2006T4;19,9
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2006T3;17,9
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2006T2;18,9
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2006T1;20
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2005T4;21,7
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2005T3;12,7
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2005T2;24,4
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2005T1;20,1
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2004T4;21
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2004T3;23,4
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2004T2;27
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2004T1;16,3
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2003T4;16,7
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2003T3;19,8
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2003T2;17,5
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2003T1;19,5
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2002T4;23,3
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2002T3;19,2
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2002T2;21,7
Ambos sexos;De 40 a 44 años;Separados/Separadas o Divorciados/Divorciadas;2002T1;19,1
Ambos sexos;De 45 a 49 años;Total;2025T1;319,3
Ambos sexos;De 45 a 49 años;Total;2024T4;287,9
Ambos sexos;De 45 a 49 años;Total;2024T3;282,5
Ambos sexos;De 45 a 49 años;Total;2024T2;333,2
Ambos sexos;De 45 a 49 años;Total;2024T1;368
Ambos sexos;De 45 a 49 años;Total;2023T4;328,3
Ambos sexos;De 45 a 49 años;Total;2023T3;325
Ambos sexos;De 45 a 49 años;Total;2023T2;314
Ambos sexos;De 45 a 49 años;Total;2023T1;385,6
Ambos sexos;De 45 a 49 años;Total;2022T4;375,2
Ambos sexos;De 45 a 49 años;Total;2022T3;332,3
Ambos sexos;De 45 a 49 años;Total;2022T2;334
Ambos sexos;De 45 a 49 años;Total;2022T1;371,5
Ambos sexos;De 45 a 49 años;Total;2021T4;373,9
Ambos sexos;De 45 a 49 años;Total;2021T3;388,3
Ambos sexos;De 45 a 49 años;Total;2021T2;404,5
Ambos sexos;De 45 a 49 años;Total;2021T1;433,9
Ambos sexos;De 45 a 49 años;Total;2020T4;434,4
Ambos sexos;De 45 a 49 años;Total;2020T3;443,6
Ambos sexos;De 45 a 49 años;Total;2020T2;380,6
Ambos sexos;De 45 a 49 años;Total;2020T1;395,1
Ambos sexos;De 45 a 49 años;Total;2019T4;384,7
Ambos sexos;De 45 a 49 años;Total;2019T3;369,5
Ambos sexos;De 45 a 49 años;Total;2019T2;374
Ambos sexos;De 45 a 49 años;Total;2019T1;411,5
Ambos sexos;De 45 a 49 años;Total;2018T4;379,4
Ambos sexos;De 45 a 49 años;Total;2018T3;392,7
Ambos sexos;De 45 a 49 años;Total;2018T2;448,1
Ambos sexos;De 45 a 49 años;Total;2018T1;463
Ambos sexos;De 45 a 49 años;Total;2017T4;460,8
Ambos sexos;De 45 a 49 años;Total;2017T3;451,6
Ambos sexos;De 45 a 49 años;Total;2017T2;480
Ambos sexos;De 45 a 49 años;Total;2017T1;544,4
Ambos sexos;De 45 a 49 años;Total;2016T4;514,4
Ambos sexos;De 45 a 49 años;Total;2016T3;530,9
Ambos sexos;De 45 a 49 años;Total;2016T2;534,6
Ambos sexos;De 45 a 49 años;Total;2016T1;597,5
Ambos sexos;De 45 a 49 años;Total;2015T4;598,2
Ambos sexos;De 45 a 49 años;Total;2015T3;600,3
Ambos sexos;De 45 a 49 años;Total;2015T2;649,4
Ambos sexos;De 45 a 49 años;Total;2015T1;685,3
Ambos sexos;De 45 a 49 años;Total;2014T4;650,5
Ambos sexos;De 45 a 49 años;Total;2014T3;654,6
Ambos sexos;De 45 a 49 años;Total;2014T2;701,7
Ambos sexos;De 45 a 49 años;Total;2014T1;726,1
Ambos sexos;De 45 a 49 años;Total;2013T4;693,7
Ambos sexos;De 45 a 49 años;Total;2013T3;705,4
Ambos sexos;De 45 a 49 años;Total;2013T2;738,7
Ambos sexos;De 45 a 49 años;Total;2013T1;733,8
Ambos sexos;De 45 a 49 años;Total;2012T4;685,5
Ambos sexos;De 45 a 49 años;Total;2012T3;664,8
Ambos sexos;De 45 a 49 años;Total;2012T2;652,4
Ambos sexos;De 45 a 49 años;Total;2012T1;625,2
Ambos sexos;De 45 a 49 años;Total;2011T4;580
Ambos sexos;De 45 a 49 años;Total;2011T3;526,4
Ambos sexos;De 45 a 49 años;Total;2011T2;497,4
Ambos sexos;De 45 a 49 años;Total;2011T1;527,6
Ambos sexos;De 45 a 49 años;Total;2010T4;470,2
Ambos sexos;De 45 a 49 años;Total;2010T3;440,4
Ambos sexos;De 45 a 49 años;Total;2010T2;467,8
Ambos sexos;De 45 a 49 años;Total;2010T1;469,2
Ambos sexos;De 45 a 49 años;Total;2009T4;411,4
Ambos sexos;De 45 a 49 años;Total;2009T3;377,6
Ambos sexos;De 45 a 49 años;Total;2009T2;394,2
Ambos sexos;De 45 a 49 años;Total;2009T1;391,2
Ambos sexos;De 45 a 49 años;Total;2008T4;293,5
Ambos sexos;De 45 a 49 años;Total;2008T3;225,2
Ambos sexos;De 45 a 49 años;Total;2008T2;211,4
Ambos sexos;De 45 a 49 años;Total;2008T1;193,2
Ambos sexos;De 45 a 49 años;Total;2007T4;185,5
Ambos sexos;De 45 a 49 años;Total;2007T3;164,6
Ambos sexos;De 45 a 49 años;Total;2007T2;151,8
Ambos sexos;De 45 a 49 años;Total;2007T1;151,6
Ambos sexos;De 45 a 49 años;Total;2006T4;149,1
Ambos sexos;De 45 a 49 años;Total;2006T3;139,2
Ambos sexos;De 45 a 49 años;Total;2006T2;132,2
Ambos sexos;De 45 a 49 años;Total;2006T1;157,8
Ambos sexos;De 45 a 49 años;Total;2005T4;157,2
Ambos sexos;De 45 a 49 años;Total;2005T3;140,1
Ambos sexos;De 45 a 49 años;Total;2005T2;152,3
Ambos sexos;De 45 a 49 años;Total;2005T1;168,1
Ambos sexos;De 45 a 49 años;Total;2004T4;179,1
Ambos sexos;De 45 a 49 años;Total;2004T3;175,6
Ambos sexos;De 45 a 49 años;Total;2004T2;174,3
Ambos sexos;De 45 a 49 años;Total;2004T1;171,3
Ambos sexos;De 45 a 49 años;Total;2003T4;171
Ambos sexos;De 45 a 49 años;Total;2003T3;157,9
Ambos sexos;De 45 a 49 años;Total;2003T2;167,2
Ambos sexos;De 45 a 49 años;Total;2003T1;180,5
Ambos sexos;De 45 a 49 años;Total;2002T4;168,3
Ambos sexos;De 45 a 49 años;Total;2002T3;162,8
Ambos sexos;De 45 a 49 años;Total;2002T2;155,2
Ambos sexos;De 45 a 49 años;Total;2002T1;149,5
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2025T1;99,5
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2024T4;92,3
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2024T3;90,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2024T2;106,6
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2024T1;110,5
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2023T4;100,9
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2023T3;101,8
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2023T2;118,1
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2023T1;123,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2022T4;124,1
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2022T3;103,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2022T2;101,6
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2022T1;125,1
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2021T4;112,9
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2021T3;124,3
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2021T2;133,6
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2021T1;137,4
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2020T4;137,8
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2020T3;137,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2020T2;111,3
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2020T1;122
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2019T4;107,8
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2019T3;97,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2019T2;98,1
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2019T1;116,8
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2018T4;106,9
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2018T3;112,6
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2018T2;115,6
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2018T1;118,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2017T4;127,6
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2017T3;117,5
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2017T2;125,3
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2017T1;132,3
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2016T4;139,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2016T3;130,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2016T2;129
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2016T1;136,9
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2015T4;134,9
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2015T3;126,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2015T2;130,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2015T1;138,3
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2014T4;126,9
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2014T3;121,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2014T2;145,6
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2014T1;155,4
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2013T4;148,1
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2013T3;142,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2013T2;147,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2013T1;149,1
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2012T4;140,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2012T3;133,9
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2012T2;133,3
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2012T1;124,1
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2011T4;114,5
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2011T3;100,5
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2011T2;95,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2011T1;103,3
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2010T4;87
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2010T3;87,4
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2010T2;94,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2010T1;89,4
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2009T4;80,6
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2009T3;69,5
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2009T2;74,1
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2009T1;68,8
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2008T4;46,8
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2008T3;44,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2008T2;38,1
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2008T1;30
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2007T4;31
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2007T3;23,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2007T2;16,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2007T1;20,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2006T4;24,5
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2006T3;21,6
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2006T2;20,8
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2006T1;23,8
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2005T4;27,6
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2005T3;23,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2005T2;23,6
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2005T1;22,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2004T4;24,9
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2004T3;28
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2004T2;26,4
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2004T1;23
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2003T4;22,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2003T3;23,8
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2003T2;21,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2003T1;22,9
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2002T4;24,2
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2002T3;23,4
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2002T2;18,7
Ambos sexos;De 45 a 49 años;Solteros/Solteras;2002T1;18,8
Ambos sexos;De 45 a 49 años;Casados/Casadas;2025T1;180
Ambos sexos;De 45 a 49 años;Casados/Casadas;2024T4;162,4
Ambos sexos;De 45 a 49 años;Casados/Casadas;2024T3;159,9
Ambos sexos;De 45 a 49 años;Casados/Casadas;2024T2;172,9
Ambos sexos;De 45 a 49 años;Casados/Casadas;2024T1;211,5
Ambos sexos;De 45 a 49 años;Casados/Casadas;2023T4;181
Ambos sexos;De 45 a 49 años;Casados/Casadas;2023T3;176,4
Ambos sexos;De 45 a 49 años;Casados/Casadas;2023T2;159,8
Ambos sexos;De 45 a 49 años;Casados/Casadas;2023T1;206,6
Ambos sexos;De 45 a 49 años;Casados/Casadas;2022T4;193,7
Ambos sexos;De 45 a 49 años;Casados/Casadas;2022T3;184,4
Ambos sexos;De 45 a 49 años;Casados/Casadas;2022T2;184
Ambos sexos;De 45 a 49 años;Casados/Casadas;2022T1;192,7
Ambos sexos;De 45 a 49 años;Casados/Casadas;2021T4;207,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2021T3;215,6
Ambos sexos;De 45 a 49 años;Casados/Casadas;2021T2;207,5
Ambos sexos;De 45 a 49 años;Casados/Casadas;2021T1;226,9
Ambos sexos;De 45 a 49 años;Casados/Casadas;2020T4;229,9
Ambos sexos;De 45 a 49 años;Casados/Casadas;2020T3;240,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2020T2;213,7
Ambos sexos;De 45 a 49 años;Casados/Casadas;2020T1;221,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2019T4;217,7
Ambos sexos;De 45 a 49 años;Casados/Casadas;2019T3;217,7
Ambos sexos;De 45 a 49 años;Casados/Casadas;2019T2;216,8
Ambos sexos;De 45 a 49 años;Casados/Casadas;2019T1;229,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2018T4;217,8
Ambos sexos;De 45 a 49 años;Casados/Casadas;2018T3;221,9
Ambos sexos;De 45 a 49 años;Casados/Casadas;2018T2;256,8
Ambos sexos;De 45 a 49 años;Casados/Casadas;2018T1;272,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2017T4;269,9
Ambos sexos;De 45 a 49 años;Casados/Casadas;2017T3;262,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2017T2;281,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2017T1;329,4
Ambos sexos;De 45 a 49 años;Casados/Casadas;2016T4;304,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2016T3;309,8
Ambos sexos;De 45 a 49 años;Casados/Casadas;2016T2;315
Ambos sexos;De 45 a 49 años;Casados/Casadas;2016T1;365,8
Ambos sexos;De 45 a 49 años;Casados/Casadas;2015T4;366,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2015T3;380,4
Ambos sexos;De 45 a 49 años;Casados/Casadas;2015T2;412,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2015T1;436,5
Ambos sexos;De 45 a 49 años;Casados/Casadas;2014T4;414,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2014T3;419,7
Ambos sexos;De 45 a 49 años;Casados/Casadas;2014T2;434,5
Ambos sexos;De 45 a 49 años;Casados/Casadas;2014T1;445,6
Ambos sexos;De 45 a 49 años;Casados/Casadas;2013T4;438,5
Ambos sexos;De 45 a 49 años;Casados/Casadas;2013T3;458,3
Ambos sexos;De 45 a 49 años;Casados/Casadas;2013T2;473,8
Ambos sexos;De 45 a 49 años;Casados/Casadas;2013T1;464,6
Ambos sexos;De 45 a 49 años;Casados/Casadas;2012T4;442,3
Ambos sexos;De 45 a 49 años;Casados/Casadas;2012T3;436,3
Ambos sexos;De 45 a 49 años;Casados/Casadas;2012T2;419,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2012T1;402,6
Ambos sexos;De 45 a 49 años;Casados/Casadas;2011T4;376,7
Ambos sexos;De 45 a 49 años;Casados/Casadas;2011T3;353,4
Ambos sexos;De 45 a 49 años;Casados/Casadas;2011T2;327,7
Ambos sexos;De 45 a 49 años;Casados/Casadas;2011T1;349,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2010T4;318,3
Ambos sexos;De 45 a 49 años;Casados/Casadas;2010T3;290,6
Ambos sexos;De 45 a 49 años;Casados/Casadas;2010T2;302,9
Ambos sexos;De 45 a 49 años;Casados/Casadas;2010T1;308,3
Ambos sexos;De 45 a 49 años;Casados/Casadas;2009T4;268,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2009T3;253,9
Ambos sexos;De 45 a 49 años;Casados/Casadas;2009T2;257,6
Ambos sexos;De 45 a 49 años;Casados/Casadas;2009T1;265,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2008T4;205,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2008T3;148,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2008T2;145,6
Ambos sexos;De 45 a 49 años;Casados/Casadas;2008T1;134,3
Ambos sexos;De 45 a 49 años;Casados/Casadas;2007T4;123,6
Ambos sexos;De 45 a 49 años;Casados/Casadas;2007T3;113,8
Ambos sexos;De 45 a 49 años;Casados/Casadas;2007T2;108,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2007T1;106,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2006T4;103,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2006T3;93
Ambos sexos;De 45 a 49 años;Casados/Casadas;2006T2;91,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2006T1;106,8
Ambos sexos;De 45 a 49 años;Casados/Casadas;2005T4;109,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2005T3;95,7
Ambos sexos;De 45 a 49 años;Casados/Casadas;2005T2;106,9
Ambos sexos;De 45 a 49 años;Casados/Casadas;2005T1;118
Ambos sexos;De 45 a 49 años;Casados/Casadas;2004T4;129,4
Ambos sexos;De 45 a 49 años;Casados/Casadas;2004T3;116,3
Ambos sexos;De 45 a 49 años;Casados/Casadas;2004T2;123,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2004T1;125,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2003T4;128,6
Ambos sexos;De 45 a 49 años;Casados/Casadas;2003T3;119,1
Ambos sexos;De 45 a 49 años;Casados/Casadas;2003T2;123
Ambos sexos;De 45 a 49 años;Casados/Casadas;2003T1;133,3
Ambos sexos;De 45 a 49 años;Casados/Casadas;2002T4;117,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2002T3;119,6
Ambos sexos;De 45 a 49 años;Casados/Casadas;2002T2;118,2
Ambos sexos;De 45 a 49 años;Casados/Casadas;2002T1;108,5
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2025T1;2
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2024T4;1,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2024T3;1,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2024T2;3,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2024T1;1,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2023T4;3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2023T3;4,5
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2023T2;2,6
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2023T1;5,1
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2022T4;4,6
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2022T3;2,7
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2022T2;1,6
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2022T1;6,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2021T4;3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2021T3;2
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2021T2;1,5
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2021T1;1,7
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2020T4;4,2
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2020T3;3,5
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2020T2;2
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2020T1;3,8
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2019T4;4,1
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2019T3;2,6
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2019T2;3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2019T1;3,7
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2018T4;2,6
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2018T3;3,5
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2018T2;5,8
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2018T1;8,2
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2017T4;5,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2017T3;6,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2017T2;7,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2017T1;5,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2016T4;4,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2016T3;7,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2016T2;8,5
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2016T1;6,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2015T4;9,1
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2015T3;8,5
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2015T2;10,8
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2015T1;5,8
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2014T4;6
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2014T3;9,8
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2014T2;10,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2014T1;13,4
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2013T4;9,8
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2013T3;11,5
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2013T2;10,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2013T1;11,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2012T4;10,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2012T3;11,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2012T2;9,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2012T1;8,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2011T4;6,8
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2011T3;5,7
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2011T2;6,6
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2011T1;8,4
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2010T4;8,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2010T3;8,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2010T2;10,6
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2010T1;9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2009T4;9,1
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2009T3;8,7
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2009T2;8,6
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2009T1;7,8
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2008T4;6,7
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2008T3;5,5
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2008T2;4,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2008T1;5,7
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2007T4;3,8
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2007T3;5
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2007T2;4,3
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2007T1;4,2
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2006T4;2,4
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2006T3;2,7
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2006T2;3,4
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2006T1;3,8
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2005T4;3,7
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2005T3;2,5
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2005T2;5,7
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2005T1;4,2
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2004T4;4,9
Ambos sexos;De 45 a 49 años;Viudos/Viudas;2004T3;4,9
